8
10 22 7
11942 11943 386967409 492589588
11943 11944 639980586 639980586
11944 11945 692629668 692629668
11945 11946 386971729 594324652
11946 11947 609549476 869358755
11947 11948 945922350 973814340
11948 11949 868048510 868048510
11949 11950 735135122 786945756
11950 11951 685350983 685350983
11951 11952 531135306 813969528
11952 11953 922268116 936028146
11953 11954 866897633 995270210
11954 11955 942042527 942042527
11955 11956 977833779 978713479
11956 11957 75705746 75705746
11957 11958 915583743 983182966
11958 11959 615971031 636975644
11959 11960 517599003 517599003
11960 11961 483775008 990598212
11961 11962 148143116 550796980
11962 11963 452562680 878144108
11963 11964 107659810 107659810
11964 11965 222410938 222410938
11965 11966 44742903 70303447
11966 11967 990789667 999764028
11967 11968 984164261 986686135
11968 11969 891116102 891116102
11969 11970 614745337 837948412
11970 11971 886236764 972834174
11971 11972 729948509 989513546
11972 11973 235116821 747134902
11973 11974 878325820 935204757
11974 11975 574744848 910231166
11975 11976 761667915 833430336
11976 11977 993319225 996280142
11977 11978 615143599 773663696
11978 11979 458197823 458197823
11979 11980 157031530 648542327
11980 11981 657405301 846401512
11981 11982 208332914 208332914
11982 11983 570612327 916872540
11983 11984 883608107 935222660
11984 11985 169626828 711570653
11985 11986 249843576 608762578
11986 11987 96997766 96997766
11987 11988 289130394 584188553
11988 11989 570901324 570901324
11989 11990 368020602 830336389
11990 11991 274241960 314560162
11991 11992 698441897 935151491
11992 11993 1086108 284075435
11993 11994 562154313 927360115
11994 11995 676193266 696218842
11995 11996 870695819 870695819
11996 11997 894834757 969565081
11997 11998 890577238 902013171
11998 11999 78819326 78819326
11999 12000 904401669 911987165
12000 12001 924652791 963229792
12001 12002 941718074 974987837
12002 12003 729426940 729426940
12003 12004 38758541 223820827
12004 12005 571709589 571709589
12005 12006 4719726 450421410
12006 12007 824694979 851171774
12007 12008 982247587 997617153
12008 12009 792886586 957113013
12009 12010 97059372 608837172
12010 12011 91245454 548740632
12011 12012 258487889 383431980
12012 12013 650582493 884135263
12013 12014 281920384 672932884
12014 12015 686890347 686890347
12015 12016 148776638 243628862
12016 12017 86050510 629721692
12017 12018 841719261 902740637
12018 12019 301371608 301371608
12019 12020 312252508 722804224
12020 12021 198600489 823048644
12021 12022 891682666 991277028
12022 12023 380775408 665018228
12023 12024 256328084 854968194
12024 12025 214168955 214168955
12025 12026 494277363 494277363
12026 12027 520099313 656327963
12027 12028 505979705 902408058
12028 12029 346903282 346903282
12029 12030 317699000 587223272
12030 12031 564070212 840611487
12031 12032 221262167 900899539
12032 12033 753536297 753536297
12033 12034 806321414 934351283
12034 12035 515068541 829641249
12035 12036 160648907 160648907
12036 12037 426404508 843385110
12037 12038 963849722 963849722
12038 12039 895123181 895123181
12039 12040 352179547 352179547
12040 12041 498732457 769920090
12041 12042 620005247 666974878
12042 12043 911386929 911386929
12043 12044 682717226 814595540
12044 12045 649071211 949666239
12045 12046 964533851 974302338
12046 12047 555065127 575782525
12047 12048 105942499 925228617
12048 12049 169767609 913528471
12049 12050 54301580 464320669
12050 12051 255020109 389826543
12051 12052 64709605 418131832
12052 12053 366863750 496239979
12053 12054 294862222 758288917
12054 12055 706092856 982431258
12055 12056 782731274 805338674
12056 12057 696513718 973292987
12057 12058 831044856 897297734
12058 12059 330607128 330607128
12059 12060 660881381 660881381
12060 12061 552639970 934320599
12061 12062 692106676 692106676
12062 12063 338937970 725132069
12063 12064 464020970 944977446
12064 12065 882865840 987986026
12065 12066 607367962 924889182
12066 12067 310766918 341083785
12067 12068 682619531 794230298
12068 12069 155059126 547478437
12069 12070 750979797 750979797
12070 12071 488994356 835874756
12071 12072 726502979 983535125
12072 12073 670421119 932780717
12073 12074 147138278 148002624
12074 12075 592682390 972544363
12075 12076 251989348 291469566
12076 12077 418566357 418566357
12077 12078 50000041 281884155
12078 12079 556002032 801555441
12079 12080 518437221 662625355
12080 12081 386687052 488344231
12081 12082 967857473 977395614
12082 12083 578811240 685241875
12083 12084 882010523 882010523
12084 12085 524741076 741900726
12085 12086 809276451 869989881
12086 12087 569982475 820363020
12087 12088 142715380 809936621
12088 12089 937237149 979034157
12089 12090 504228377 968539401
12090 12091 796896264 936781102
12091 12092 636210355 846053161
12092 12093 283443313 511067567
12093 12094 736135229 870600500
12094 12095 415591541 415591541
12095 12096 400827655 757138997
12096 12097 490954956 490954956
12097 12098 627078691 627078691
12098 12099 925969040 963200740
12099 12100 610891036 974520902
12100 12101 649318108 985777218
12101 12102 215348186 215348186
12102 12103 775537330 980541017
12103 12104 408360953 751905952
12104 12105 268877154 588895613
12105 12106 749225051 918055494
12106 12107 117535024 245884516
12107 12108 601963692 711458343
12108 12109 916614104 995122595
12109 12110 340878646 340878646
12110 12111 819703621 831772574
12111 12112 525062198 525062198
12112 12113 768503730 827003895
12113 12114 709367365 799906133
12114 12115 903071482 903071482
12115 12116 991725995 998932251
12116 12117 755559065 755559065
12117 12118 766276518 921678401
12118 12119 211105590 211105590
12119 12120 665083335 794466257
12120 12121 323963857 700582928
12121 12122 101359296 240944492
12122 12123 379212699 825247800
12123 12124 111300190 525156308
12124 12125 45343970 193511949
12125 12126 327672980 674559849
12126 12127 34951292 756713309
12127 12128 785926635 950116329
12128 12129 149010905 149010905
12129 12130 778256644 778256644
12130 12131 19835082 19835082
12131 12132 874066709 941900125
12132 12133 536826280 858946917
12133 12134 979665709 979665709
12134 12135 894305688 992941245
12135 12136 582848343 828327117
12136 12137 763453199 983890264
12137 12138 163052969 299223754
12138 12139 813242061 823591534
12139 12140 572290982 654080842
12140 12141 808853534 925463392
12141 12142 695292044 727915515
12142 12143 190723688 190723688
12143 12144 781664162 781664162
12144 12145 370978481 762183985
12145 12146 946063008 960886585
12146 12147 590057716 943072001
12147 12148 711128599 711128599
12148 12149 57705278 210986413
12149 12150 880757202 951219185
12150 12151 706666852 760860900
12151 12152 479151688 831335042
12152 12153 102248201 102248201
12153 12154 46684425 204413999
12154 12155 249650533 249650533
12155 12156 756691435 756691435
12156 12157 211936390 586572037
12157 12158 771397697 807086111
12158 12159 55194865 55194865
12159 12160 674552081 674552081
12160 12161 172925175 349981664
12161 12162 764328689 764328689
12162 12163 276394983 945057325
12163 12164 147527437 905688340
12164 12165 682658149 682658149
12165 12166 276181736 604802900
12166 12167 158158596 254659626
12167 12168 352804308 613268070
12168 12169 762655594 899510401
12169 12170 357549614 508496844
12170 12171 345994283 402104194
12171 12172 251177185 831818261
12172 12173 522674943 980832464
12173 12174 905687596 984489294
12174 12175 859013585 978740698
12175 12176 5173939 5173939
12176 12177 893283109 893283109
12177 12178 184089129 184089129
12178 12179 186747641 628165247
12179 12180 767397544 798172462
12180 12181 203198072 329598885
12181 12182 307367060 949155302
12182 12183 855309476 940361407
12183 12184 93193575 273221117
12184 12185 339871108 501574322
12185 12186 914628836 935282432
12186 12187 896274744 948722368
12187 12188 90681931 656505319
12188 12189 818442582 998464251
12189 12190 129253888 998815878
12190 12191 84974279 786183769
12191 12192 961759492 998554257
12192 12193 307400811 906976333
12193 12194 585351724 585351724
12194 12195 36045126 962353997
12195 12196 882573557 882573557
12196 12197 519347284 979685601
12197 12198 231620410 928406436
12198 12199 535468430 600361455
12199 12200 851683973 902563029
12200 12201 981074817 992023377
12201 12202 184144931 650168385
12202 12203 222742456 875171844
12203 12204 978342171 999254603
12204 12205 746811030 957296880
12205 12206 782196982 839000771
12206 12207 972644937 987825177
12207 12208 939834641 941546219
12208 12209 443684254 962771328
12209 12210 96029579 736683224
12210 12211 153461959 153461959
12211 12212 408426046 580349212
12212 12213 666752273 677717670
12213 12214 491936151 491936151
12214 12215 151777040 151777040
12215 12216 741990993 741990993
12216 12217 224237489 468967359
12217 12218 106860703 506697562
12218 12219 733556588 753652567
12219 12220 565039219 565039219
12220 12221 593353391 593353391
12221 12222 414378156 857386653
12222 12223 930674867 965070940
12223 12224 746697346 877568062
12224 12225 17372784 912901006
12225 12226 740498904 740498904
12226 12227 116473592 665703637
12227 12228 257360827 628441025
12228 12229 460097950 566166527
12229 12230 796999125 861413625
12230 12231 531410994 668948671
12231 12232 725524972 725524972
12232 12233 366831223 637905318
12233 12234 35569229 584621663
12234 12235 744182696 758341389
12235 12236 353657741 986247161
12236 12237 687030885 849376210
12237 12238 81216629 848102013
12238 12239 239461396 786552924
12239 12240 928649798 996154974
12240 12241 8984878 963422431
12241 12242 240791521 571590037
12242 12243 523906529 603873964
12243 12244 691501228 983675408
12244 12245 638993741 997184949
12245 12246 308366089 789278239
12246 12247 343599295 705880776
12247 12248 293702375 293702375
12248 12249 559971727 559971727
12249 12250 43716917 524335695
12250 12251 219098398 935999999
12251 12252 644332391 914005195
12252 12253 950204264 992570351
12253 12254 730120765 824722928
12254 12255 452690560 795009757
12255 12256 314462202 778744091
12256 12257 264639832 893565075
12257 12258 414667354 563137716
12258 12259 727312524 872612013
12259 12260 790490430 871785054
12260 12261 559300277 860699538
12261 12262 339437116 533064331
12262 12263 538239626 854571110
12263 12264 592491535 754317583
12264 12265 596153299 596153299
12265 12266 267463683 836313743
12266 12267 978444443 978444443
12267 12268 330052645 935993963
12268 12269 238519908 238519908
12269 12270 136709669 271256858
12270 12271 769209730 891208931
12271 12272 418624029 418624029
12272 12273 68795649 449497336
12273 12274 335520105 335520105
12274 12275 243798643 960599756
12275 12276 358664145 358664145
12276 12277 63892575 295325295
12277 12278 424381099 599024673
12278 12279 269178525 269178525
12279 12280 631651135 979787784
12280 12281 535828965 816577237
12281 12282 168926912 295658867
12282 12283 532858146 962124826
12283 12284 662316518 900206038
12284 12285 560594460 560594460
12285 12286 860344434 890288361
12286 12287 966998042 974236001
12287 12288 515679490 704077484
12288 12289 595924980 618280224
12289 12290 929358855 967926961
12290 12291 756708628 756708628
12291 12292 690831420 709639598
12292 12293 54854247 193879832
12293 12294 133854228 664964851
12294 12295 901878033 928196100
12295 12296 890890893 917212155
12296 12297 770354946 992966640
12297 12298 79363293 977014216
12298 12299 621446513 702415944
12299 12300 985442092 985442092
12300 12301 676774477 807426910
12301 12302 39110601 970892639
12302 12303 834017727 979341784
12303 12304 484928999 484928999
12304 12305 375365889 375365889
12305 12306 199639026 199639026
12306 12307 597348796 887208030
12307 12308 446742558 502167777
12308 12309 163714259 785756707
12309 12310 908771519 908771519
12310 12311 68405024 598477311
12311 12312 927652501 974499338
12312 12313 708517961 729475366
12313 12314 701103443 863929017
12314 12315 161828051 352506839
12315 12316 460612918 882567067
12316 12317 377195769 689299207
12317 12318 180980477 835877605
12318 12319 479944739 600740321
12319 12320 569307380 745009968
12320 12321 731141628 857566610
12321 12322 506060412 903140213
12322 12323 165207846 165207846
12323 12324 932218338 972180546
12324 12325 346522905 346522905
12325 12326 762895946 762895946
12326 12327 215803870 971939599
12327 12328 706775461 830713453
12328 12329 387672284 387672284
12329 12330 299226367 319038546
12330 12331 438964298 757866954
12331 12332 358064927 358064927
12332 12333 518019428 989727894
12333 12334 535800396 535800396
12334 12335 864446420 901333906
12335 12336 92908340 92908340
12336 12337 423509437 974927874
12337 12338 996741053 999774261
12338 12339 267903271 462773287
12339 12340 945566036 991682629
12340 12341 516709552 826659796
12341 12342 877042594 913121715
12342 12343 624113253 996397612
12343 12344 8798326 8798326
12344 12345 241034830 982480614
12345 12346 709760793 709760793
12346 12347 450412237 741744195
12347 12348 568625606 892699827
12348 12349 556641150 769955391
12349 12350 68994626 954954539
12350 12351 825153705 859608712
12351 12352 309268466 309268466
12352 12353 924165017 924165017
12353 12354 195454893 195454893
12354 12355 437615601 697510114
12355 12356 340524194 340524194
12356 12357 109938593 643251156
12357 12358 983954722 996546849
12358 12359 201112151 490924663
12359 12360 210055854 210055854
12360 12361 130046535 624725580
12361 12362 703705813 891533016
12362 12363 492719469 749445416
12363 12364 488759367 488759367
12364 12365 371886287 371886287
12365 12366 404142866 531664043
12366 12367 678766328 678766328
12367 12368 917121502 917121502
12368 12369 490021580 913800363
12369 12370 969444646 978097168
12370 12371 763673701 795966540
12371 12372 796475085 839659876
12372 12373 3086844 105488175
12373 12374 542892733 646227030
12374 12375 778589289 990258197
12375 12376 564486148 564486148
12376 12377 236030784 500804429
12377 12378 3764408 334358746
12378 12379 766650987 789116770
12379 12380 217710145 217710145
12380 12381 506463944 883766516
12381 12382 519197175 539958508
12382 12383 733006834 733006834
12383 12384 729475733 908192185
12384 12385 334224756 956606917
12385 12386 211945951 321100139
12386 12387 643519334 912874610
12387 12388 713005421 911785534
12388 12389 578559714 578559714
12389 12390 914172225 914172225
12390 12391 867469507 867469507
12391 12392 80277343 883748818
12392 12393 461745135 461745135
12393 12394 167503139 255738180
12394 12395 381641788 474821606
12395 12396 975757650 986596725
12396 12397 346516148 660125694
12397 12398 775924685 986307332
12398 12399 722833735 722833735
12399 12400 408019303 613972658
12400 12401 805445111 935395750
12401 12402 657252043 833435997
12402 12403 737656156 840897570
12403 12404 371708287 843597882
12404 12405 659983005 911181618
12405 12406 881497058 977356934
12406 12407 690931761 862887816
12407 12408 965757160 970758809
12408 12409 14830808 712906676
12409 12410 209177960 597722344
12410 12411 867977333 998305942
12411 12412 85568569 590178120
12412 12413 623689927 646618508
12413 12414 585651616 660651900
12414 12415 256721655 989894759
12415 12416 685265356 912896863
12416 12417 930204930 930204930
12417 12418 14983383 406130265
12418 12419 638277834 713270743
12419 12420 586567045 586567045
12420 12421 404777588 404777588
12421 12422 141373439 444679193
12422 12423 410169083 963402155
12423 12424 213296968 213296968
12424 12425 713878764 754578516
12425 12426 413644759 766669705
12426 12427 843999305 919544749
12427 12428 279170244 602344385
12428 12429 524227623 809669793
12429 12430 893298148 938769972
12430 12431 231248820 231248820
12431 12432 123714772 123714772
12432 12433 543369320 782937342
12433 12434 451455112 451455112
12434 12435 942858767 985459826
12435 12436 136511796 136511796
12436 12437 518541639 690615426
12437 12438 563454412 962647527
12438 12439 280983593 768969509
12439 12440 29724526 686509265
12440 12441 461832562 843332420
12441 12442 547313466 547313466
12442 12443 345495779 880186001
12443 12444 246967657 939814175
12444 12445 723444392 741384304
12445 12446 389594784 402687615
12446 12447 682681786 777481728
12447 12448 131227530 131227530
12448 12449 311569878 311569878
12449 12450 334708139 637684963
12450 12451 734373439 896023750
12451 12452 676460730 909364561
12452 12453 492836193 905438667
12453 12454 642847652 642847652
12454 12455 992069583 992069583
12455 12456 541101303 541101303
12456 12457 349347925 507531192
12457 12458 563070321 683703969
12458 12459 156632853 518913428
12459 12460 220819687 323752428
12460 12461 401642497 487167694
12461 12462 751207687 825262683
12462 12463 683541530 868514805
12463 12464 627706397 702335481
12464 12465 927240314 927240314
12465 12466 343698441 969365630
12466 12467 826973393 937425324
12467 12468 654952899 956114422
12468 12469 194444069 873600675
12469 12470 214142946 523143568
12470 12471 973362111 990240641
12471 12472 263957388 263957388
12472 12473 993416866 996690460
12473 12474 597494931 597494931
12474 12475 919048314 930019531
12475 12476 274079022 841532921
12476 12477 720447075 720447075
12477 12478 347236794 605145996
12478 12479 523534141 615475590
12479 12480 30106353 143975098
12480 12481 368879891 920104851
12481 12482 375559493 375559493
12482 12483 915681451 920749572
12483 12484 536770772 759102968
12484 12485 399241921 881807673
12485 12486 823841735 823841735
12486 12487 769457259 974126158
12487 12488 663964230 933311503
12488 12489 40700171 376479632
12489 12490 369104862 369104862
12490 12491 150693959 150693959
12491 12492 68119275 935609790
12492 12493 721019902 912692362
12493 12494 495096514 837823251
12494 12495 471588074 555843713
12495 12496 770525127 871669173
12496 12497 373693762 724994363
12497 12498 962567220 962567220
12498 12499 143068251 749663600
12499 12500 219405966 219405966
12500 12501 254886554 702309348
12501 12502 340882650 470200443
12502 12503 186053441 875204349
12503 12504 5725483 44860627
12504 12505 13699616 685930356
12505 12506 27784555 538339489
12506 12507 756544928 860166227
12507 12508 200718279 383043496
12508 12509 236143920 269296669
12509 12510 525836909 850566119
12510 12511 22797418 721061809
12511 12512 804306553 937854692
12512 12513 602973444 731716417
12513 12514 586247720 854630203
12514 12515 135143297 825207985
12515 12516 780162978 780162978
12516 12517 808391396 972538593
12517 12518 874742526 937911210
12518 12519 86250565 325562039
12519 12520 107206230 107206230
12520 12521 842552274 842552274
12521 12522 879457833 879457833
12522 12523 372547899 387805871
12523 12524 856849075 939251530
12524 12525 767847642 979673108
12525 12526 257709896 257709896
12526 12527 431216667 725312160
12527 12528 417241090 417241090
12528 12529 656296696 656296696
12529 12530 656539289 935927873
12530 12531 965049709 987752246
12531 12532 283178818 429487812
12532 12533 826887997 826887997
12533 12534 425666583 425666583
12534 12535 351718947 514452084
12535 12536 336401273 336401273
12536 12537 91539436 834921414
12537 12538 54536546 961036257
12538 12539 997884819 998784733
12539 12540 928337376 951060589
12540 12541 961276703 995769014
12541 12542 595836004 857223781
12542 12543 851673399 999015106
12543 12544 216039448 508543055
12544 12545 262056384 875285930
12545 12546 975943659 991957865
12546 12547 340319886 560710959
12547 12548 239568541 239568541
12548 12549 751484033 751484033
12549 12550 3503307 152272921
12550 12551 784533339 784533339
12551 12552 405064755 405064755
12552 12553 384475746 524612796
12553 12554 945482662 981557353
12554 12555 489161280 625125865
12555 12556 669956580 757077322
12556 12557 103248554 112705504
12557 12558 803951567 961276667
12558 12559 220730326 634930143
12559 12560 825653155 841614708
12560 12561 980661545 999096345
12561 12562 70011774 70011774
12562 12563 759260674 811503559
12563 12564 303776887 752412456
12564 12565 821468736 901928758
12565 12566 760399596 871681525
12566 12567 232912779 500649547
12567 12568 458017553 714046692
12568 12569 252484081 516730959
12569 12570 324851357 893096744
12570 12571 508581844 526597389
12571 12572 460632831 479702446
12572 12573 621601728 759200484
12573 12574 38195449 660039441
12574 12575 436630639 938470798
12575 12576 566909431 698800398
12576 12577 376081548 564715581
12577 12578 893652273 918187581
12578 12579 972912771 998851615
12579 12580 347473214 347473214
12580 12581 673821318 673821318
12581 12582 644821714 798737334
12582 12583 22018501 36239105
12583 12584 804121672 861732743
12584 12585 912089726 964518369
12585 12586 151349907 739981512
12586 12587 45585374 329015257
12587 12588 168747885 168747885
12588 12589 584626880 910365404
12589 12590 671651559 820180996
12590 12591 253093703 749308404
12591 12592 620903757 976768232
12592 12593 472998499 642466747
12593 12594 765150526 895188392
12594 12595 319496429 319496429
12595 12596 701726315 897227609
12596 12597 931711646 931711646
12597 12598 644168910 644168910
12598 12599 556144318 590313361
12599 12600 967473957 975949269
12600 12601 584158464 772441454
12601 12602 769755281 804041629
12602 12603 762566112 843826261
12603 12604 588101303 766444371
12604 12605 420349905 826572858
12605 12606 347353237 494655201
12606 12607 747595662 804379192
12607 12608 886633387 948428786
12608 12609 196379442 416783263
12609 12610 599844724 694441193
12610 12611 793895197 844781557
12611 12612 957847799 968077887
12612 12613 48412393 48412393
12613 12614 637732494 840064047
12614 12615 976141094 991438699
12615 12616 30483284 886250116
12616 12617 208174191 674198844
12617 12618 656339016 682733384
12618 12619 392780703 882305078
12619 12620 684048771 987919144
12620 12621 509643869 509643869
12621 12622 692981914 692981914
12622 12623 821038178 821038178
12623 12624 60807948 412673012
12624 12625 499868365 499868365
12625 12626 235389144 588253597
12626 12627 238148803 238148803
12627 12628 786654048 913229467
12628 12629 664542438 689445477
12629 12630 846805490 947923935
12630 12631 735506068 805918371
12631 12632 942476574 958194293
12632 12633 90049687 303290902
12633 12634 194984596 194984596
12634 12635 935869172 954481128
12635 12636 694702150 906127307
12636 12637 28102526 462966356
12637 12638 562723774 758630881
12638 12639 725520590 997549344
12639 12640 433247582 710010487
12640 12641 936243300 936243300
12641 12642 402530494 583318112
12642 12643 785402095 825429662
12643 12644 235487311 405014863
12644 12645 843739459 979810148
12645 12646 968565503 983535989
12646 12647 816576850 910820200
12647 12648 260574356 260574356
12648 12649 524936907 524936907
12649 12650 724156616 924473236
12650 12651 862282994 862282994
12651 12652 170114701 696384013
12652 12653 5958450 965164344
12653 12654 690590276 690590276
12654 12655 286830550 317843997
12655 12656 911227169 960970864
12656 12657 883865338 883865338
12657 12658 855744261 894574054
12658 12659 87886441 521641555
12659 12660 354017183 526151011
12660 12661 415330498 989589094
12661 12662 160784486 724121099
12662 12663 969193173 969193173
12663 12664 720519756 826084715
12664 12665 892238593 892238593
12665 12666 692473737 692473737
12666 12667 746180531 945265530
12667 12668 886784591 919465491
12668 12669 879092401 881790102
12669 12670 901190060 930797662
12670 12671 202012566 808952269
12671 12672 535794306 552982525
12672 12673 263152614 748910550
12673 12674 407332052 904515535
12674 12675 707139005 893808709
12675 12676 353648442 809564714
12676 12677 290600557 920991466
12677 12678 669993529 767295046
12678 12679 965737687 995471400
12679 12680 896220574 960785550
12680 12681 226029892 750670185
12681 12682 849924765 914058653
12682 12683 399658463 923805437
12683 12684 496989207 792222096
12684 12685 549570238 796823100
12685 12686 545975270 545975270
12686 12687 375927852 440954231
12687 12688 475503418 475503418
12688 12689 729738289 962021140
12689 12690 146480596 681614869
12690 12691 231790980 231790980
12691 12692 130003977 648449009
12692 12693 701124032 733491028
12693 12694 722331621 745043965
12694 12695 110940500 810988074
12695 12696 776764114 779848231
12696 12697 323651698 323651698
12697 12698 432503931 534751745
12698 12699 953012783 981709203
12699 12700 294746093 369388949
12700 12701 362905207 749249270
12701 12702 876273518 883648298
12702 12703 578572617 895258191
12703 12704 226108556 226108556
12704 12705 34835251 828274257
12705 12706 215979597 215979597
12706 12707 511511554 511511554
12707 12708 591324321 965761193
12708 12709 284214239 284214239
12709 12710 592340022 663084246
12710 12711 597274384 791142153
12711 12712 86869905 687188166
12712 12713 22777973 775741630
12713 12714 586754077 600917062
12714 12715 555842319 899048685
12715 12716 437383057 797363375
12716 12717 591322100 986142210
12717 12718 137101296 629478344
12718 12719 823672511 980918512
12719 12720 281780894 281780894
12720 12721 51947873 190652525
12721 12722 308352614 379600596
12722 12723 742900690 911506788
12723 12724 790090717 790090717
12724 12725 470070219 470070219
12725 12726 42272450 881221791
12726 12727 483513604 681092573
12727 12728 852728183 968389288
12728 12729 970668083 983298396
12729 12730 896758151 992346857
12730 12731 371958381 623245125
12731 12732 892826696 901618856
12732 12733 260112189 292672653
12733 12734 751338077 751338077
12734 12735 790502966 829051676
12735 12736 927555195 962203860
12736 12737 884133110 884133110
12737 12738 351789879 351789879
12738 12739 867790066 867790066
12739 12740 136547167 342433721
12740 12741 340769815 340769815
12741 12742 911477343 911477343
12742 12743 606763019 606763019
12743 12744 972758654 976514071
12744 12745 346436776 606865449
12745 12746 986121300 998455520
12746 12747 93257977 259837934
12747 12748 284442125 643103315
12748 12749 931948220 978769112
12749 12750 761741654 870830781
12750 12751 22255067 531849448
12751 12752 615379865 791866974
12752 12753 376964765 806670566
12753 12754 190553033 190553033
12754 12755 328552865 903233153
12755 12756 727588670 823965824
12756 12757 641761859 728852399
12757 12758 15464710 15464710
12758 12759 453151529 716566102
12759 12760 958708213 991648707
12760 12761 568545245 603259354
12761 12762 132477900 132477900
12762 12763 26932862 26932862
12763 12764 578432114 963228671
12764 12765 841989019 897085921
12765 12766 591465864 591465864
12766 12767 150041720 469925013
12767 12768 505633267 575675601
12768 12769 647803660 669571532
12769 12770 258191063 349525673
12770 12771 318781817 318781817
12771 12772 727638406 874063403
12772 12773 419419974 902402986
12773 12774 841194599 841194599
12774 12775 204309260 721558186
12775 12776 549254626 663858317
12776 12777 307808402 502667221
12777 12778 985964559 994447089
12778 12779 77452706 88452855
12779 12780 44432677 875358205
12780 12781 574762617 714248639
12781 12782 36621638 36621638
12782 12783 145989440 145989440
12783 12784 130786231 828005093
12784 12785 919935066 993724097
12785 12786 344302399 344302399
12786 12787 844474500 857149007
12787 12788 123758334 123758334
12788 12789 177373929 177373929
12789 12790 91474157 166320481
12790 12791 735575371 889802084
12791 12792 770320748 948740172
12792 12793 465951775 920218314
12793 12794 755862851 911562138
12794 12795 673299870 894289073
12795 12796 163738014 754105475
12796 12797 362362312 576924845
12797 12798 471839975 471839975
12798 12799 578295879 815880049
12799 12800 438449074 438449074
12800 12801 294171077 772219418
12801 12802 352821458 834786242
12802 12803 439280564 917352026
12803 12804 953427587 953427587
12804 12805 663145007 884105819
12805 12806 230566512 274899002
12806 12807 300685760 932329458
12807 12808 819179224 819179224
12808 12809 464989171 862026111
12809 12810 526514449 526514449
12810 12811 729728223 797067568
12811 12812 633895103 971784068
12812 12813 353048010 738769008
12813 12814 629891486 805432274
12814 12815 429414653 690641366
12815 12816 380103778 597176658
12816 12817 562896129 969997391
12817 12818 254511472 792030285
12818 12819 132465890 937836064
12819 12820 310146294 553563037
12820 12821 167157211 538785297
12821 12822 471856459 804257477
12822 12823 586584086 644962648
12823 12824 979270760 985837851
12824 12825 698464637 976022633
12825 12826 208927725 256031990
12826 12827 696281702 945744969
12827 12828 696144760 780539517
12828 12829 393413021 441823396
12829 12830 905434141 950550438
12830 12831 637889629 672896298
12831 12832 483801730 724071392
12832 12833 311539667 671673338
12833 12834 972434620 972434620
12834 12835 612805832 995914734
12835 12836 648679238 648679238
12836 12837 676595177 940005889
12837 12838 92992232 215647609
12838 12839 998912134 999615639
12839 12840 757584968 849532393
12840 12841 853274801 984167125
12841 12842 200830651 357435340
12842 12843 890411905 904085164
12843 12844 480135515 609540634
12844 12845 593062726 907310351
12845 12846 664968271 664968271
12846 12847 994406723 999574258
12847 12848 874074676 890726910
12848 12849 799725626 983371361
12849 12850 767095761 767095761
12850 12851 274638969 664718179
12851 12852 944391244 944391244
12852 12853 718329761 822965302
12853 12854 44810499 949294377
12854 12855 685139052 921232215
12855 12856 401871469 955762327
12856 12857 146148755 554235497
12857 12858 769523529 769523529
12858 12859 483708435 483708435
12859 12860 615476796 615476796
12860 12861 794860441 994952202
12861 12862 808069006 958883256
12862 12863 118087868 522147667
12863 12864 692348003 692348003
12864 12865 258674155 809552741
12865 12866 400321096 463726613
12866 12867 575135987 914275744
12867 12868 626028311 930683364
12868 12869 966540883 966540883
12869 12870 645725866 949178296
12870 12871 296584738 982927757
12871 12872 989053305 997975859
12872 12873 871442153 878191290
12873 12874 528694969 540505438
12874 12875 563019248 741476500
12875 12876 201197631 727718918
12876 12877 881835041 929133844
12877 12878 258507692 258507692
12878 12879 918441063 947331090
12879 12880 276511472 276511472
12880 12881 981605866 983479378
12881 12882 874660426 891933036
12882 12883 800071743 946221539
12883 12884 113273943 343495868
12884 12885 33364003 33364003
12885 12886 681529071 778487307
12886 12887 348363590 826771690
12887 12888 793743649 981908775
12888 12889 302499435 302499435
12889 12890 294953052 604980737
12890 12891 848404237 907713099
12891 12892 228522466 425203526
12892 12893 639748208 873509518
12893 12894 406071174 760525891
12894 12895 910734412 959230467
12895 12896 932665399 965124993
12896 12897 355072006 639912146
12897 12898 435208581 629126883
12898 12899 494121519 636654961
12899 12900 967715330 975576959
12900 12901 103236334 103236334
12901 12902 189307294 657955012
12902 12903 872840187 949747019
12903 12904 640197477 977519846
12904 12905 409837462 726052404
12905 12906 222077979 582490811
12906 12907 977736907 985811752
12907 12908 459433311 934898630
12908 12909 324980528 883452314
12909 12910 440550650 440550650
12910 12911 463677479 463677479
12911 12912 249676773 741506244
12912 12913 993886392 996926395
12913 12914 120124126 567624117
12914 12915 594303394 594303394
12915 12916 710177059 710177059
12916 12917 87792949 919509970
12917 12918 825571002 860647708
12918 12919 895469339 895469339
12919 12920 190933883 190933883
12920 12921 565822348 787885368
12921 12922 921902061 921902061
12922 12923 737431771 737431771
12923 12924 733645049 795005026
12924 12925 568555862 653240022
12925 12926 521436183 521436183
12926 12927 993385045 994932814
12927 12928 553362369 690536516
12928 12929 208543853 979537781
12929 12930 422724600 537268594
12930 12931 11626069 588230640
12931 12932 52018283 365946731
12932 12933 69096102 796359284
12933 12934 858780418 966667676
12934 12935 793898350 975567695
12935 12936 657595848 657595848
12936 12937 591394878 591394878
12937 12938 352713976 462944121
12938 12939 448700533 926845402
12939 12940 249448767 939791092
12940 12941 327736076 327736076
