200000 131016
A 1 170037
A 129990 129991
A 200000 99059
B 97441 127068
B 117155 28801
A 1 117518
B 146950 146951
B 1 169858
B 97763 108860
B 1 26858
B 41692 41693
B 117345 7170
B 164900 158802
A 50745 50746
A 64425 115010
A 1225 1226
B 113333 120560
A 56316 122703
B 49645 142393
B 138040 138041
A 200000 92761
B 99688 99689
A 197071 184823
A 124382 124383
B 200000 177264
A 77083 198578
B 151394 125204
B 171478 31742
A 155591 155592
A 136327 175312
A 8720 8721
A 200000 138647
B 85445 85446
A 18284 18285
A 94365 75984
B 200000 72804
B 163523 115758
B 60487 31252
B 64716 38933
B 114236 114237
A 37281 37282
A 178539 44579
B 45299 21407
B 1 14609
A 96838 96839
A 174997 174998
B 67844 67845
B 175336 175337
B 185642 185643
B 196232 184448
B 180639 180640
A 14706 88993
A 51107 72819
A 1 75719
B 115487 115488
B 65288 193650
B 113503 113504
A 30559 30560
B 50532 50533
A 88526 154161
A 200000 905
B 37833 37834
B 106142 106143
B 53738 53739
A 200000 49958
B 2 200000
A 131665 131666
B 45338 53218
B 77452 99562
B 39479 25587
A 81262 81263
B 200000 183954
A 89126 99101
A 176227 123563
A 89637 106551
B 1 23479
B 155820 69442
A 82333 82334
B 64520 165183
A 84535 77559
A 189855 62430
B 1 3
A 137710 117554
A 174191 174192
B 76088 76089
B 170015 170016
B 67597 164578
A 200000 105984
A 51908 123864
B 103487 103488
B 171128 28771
B 1 22314
B 149077 149078
B 70941 14246
A 149637 18933
B 7840 134482
B 200000 134426
B 1 58216
B 1 123586
B 25865 25866
A 18184 18185
A 200000 27810
A 18191 18192
B 130603 175915
A 1 162483
A 158504 158505
A 54037 7121
B 147928 147929
B 23639 23640
B 149173 149174
A 100054 100055
A 133589 2311
A 115725 111877
A 14957 75913
B 160978 180342
B 143089 72097
B 16617 16618
B 49666 49667
A 154622 133999
B 141426 77200
B 15666 15667
A 57972 57973
A 1 168131
A 200000 94989
A 2 200000
B 113376 64955
B 83429 83430
A 157350 157351
A 72317 75841
B 26252 26253
A 200000 2697
B 67601 83644
A 2 3
A 200000 27077
B 150372 66958
B 187301 187302
A 98238 98239
B 173198 173199
A 167435 167436
B 94255 94256
A 1 81037
B 31753 31754
A 29286 20746
B 1 100122
B 200000 145450
B 64575 138356
A 56109 104339
A 28633 28634
A 12779 6071
B 79954 61205
A 3 199999
B 199999 200000
A 1 115266
A 157958 38165
B 101234 169192
A 59828 79052
A 200000 73429
A 200000 103574
A 158203 9202
A 20404 20405
A 162684 135791
A 76377 186020
A 13453 13454
A 93734 93735
B 1 97312
B 200000 12453
B 141089 5833
A 91877 91878
A 156480 156481
B 105368 123388
B 36984 76905
A 150498 150499
B 112888 112889
B 200000 90248
A 200000 23224
B 196574 157603
B 61114 61115
B 26710 188201
A 200000 81921
B 148258 148259
B 187532 94015
B 3764 104448
A 123536 13688
B 134828 53028
B 69225 107699
A 139137 182269
A 192269 192270
B 1 154973
A 60820 60821
A 92992 153681
A 131654 184160
B 142286 197686
B 21880 21881
A 85 86
B 200000 128792
A 46093 46094
A 17065 79466
B 200000 100022
B 123160 173989
B 88819 88820
A 110802 180967
A 74708 74709
A 34560 34561
B 72841 96650
B 139570 139571
A 27218 15099
B 113671 97361
A 171053 171054
A 1 30048
B 10988 140568
B 45453 45454
B 80402 80403
B 200000 170666
A 42878 42879
A 40998 19563
A 178441 178442
A 147245 31553
A 26573 26574
A 153793 53384
A 1 21074
B 189366 17140
B 163224 182927
A 55761 173469
B 106986 7736
B 1 151877
A 30097 30098
B 65550 65551
A 7867 23437
B 62056 32691
A 138395 138396
B 186977 152378
A 132543 75211
A 23198 89356
A 133423 165529
B 191471 191472
A 1 92500
A 142932 142933
A 4183 18520
A 81203 65572
B 1 199842
A 200000 108202
B 66462 197862
A 74694 132057
B 76105 76106
B 4040 62980
B 60298 60299
B 108138 125560
B 135741 135742
A 1 190726
B 1 65722
A 23136 23137
B 126181 126182
A 9399 9400
B 187843 187844
A 114535 114536
A 117371 117372
B 191134 179032
A 100463 66874
B 50009 62430
B 102229 102230
B 102555 102556
A 84146 84147
B 1 14612
A 6469 59833
B 64789 64790
A 1 30677
B 58132 58133
A 18298 71267
A 191409 191410
B 84300 81879
B 200000 120464
B 26931 26932
A 200000 96496
B 109010 109011
B 155325 155326
B 113401 163299
A 83997 83998
A 138983 138984
B 200000 180736
B 85966 52119
A 144170 144171
A 74394 74395
B 122015 187867
A 200000 37091
B 183141 153638
B 80566 80567
B 61665 61666
A 198534 198535
B 128541 128542
B 1814 79805
B 17557 17558
B 80383 80384
B 91668 91669
B 6885 6886
A 26196 70645
A 104219 86266
A 12297 37611
B 81076 145769
A 109395 94749
B 117072 177649
B 200000 105144
A 132796 128599
A 144349 144350
B 109073 109074
A 62664 62665
A 1 8410
A 135557 170904
A 45615 100599
B 115095 115177
A 55110 148006
B 200000 197876
B 1 144475
A 1 2
B 132737 141280
B 100595 100596
B 183525 158555
A 1 200000
B 7739 7740
A 195810 72954
A 185120 185121
A 50497 50498
B 61447 138691
A 47084 74551
A 61362 61363
B 1 164176
B 40135 40136
B 200000 29412
B 128985 113176
A 106599 106600
B 200000 55714
B 200000 25845
B 83964 83965
A 200000 190590
A 76362 76363
B 50826 48012
A 102600 174839
A 200000 91458
A 16238 131892
B 161372 86130
A 48691 48692
B 81479 81480
B 1 106385
A 151612 151613
A 200000 174966
A 156226 156227
B 82189 82190
A 13680 13681
A 33685 33686
A 106737 28465
A 10357 44707
B 63718 63719
A 45944 45945
B 1 184333
A 77464 115428
B 7615 20819
B 126870 126871
A 60436 60437
A 25883 96351
B 1 154900
B 72832 120633
B 17513 119827
B 78521 178851
A 21138 131321
B 197494 10267
A 156226 140441
A 31752 70426
A 65736 65737
B 200000 174207
B 64534 109118
B 30172 30173
A 194094 67993
B 8622 8623
B 200000 106040
A 197704 155247
B 198632 37826
A 147212 182678
B 59145 48165
B 76120 85596
A 1 52552
B 101939 101940
B 51461 114452
B 93440 93441
B 124035 2467
B 108663 31464
B 51150 51151
A 8286 196924
B 144255 144256
B 199470 199471
A 98251 103052
A 83034 83035
A 45903 185205
B 200000 81542
A 162450 120509
B 155407 21747
B 50333 1776
B 195842 195843
B 1 128018
B 200000 138791
A 170619 27337
A 200000 36810
A 1 199999
A 200000 196220
B 86476 127372
A 197920 178425
B 34818 114501
A 159261 159262
B 143877 108519
A 196008 197408
B 140412 65993
A 200000 41866
B 200000 41033
B 137133 47522
B 34335 34336
B 62106 62107
B 62900 177237
A 194360 44750
B 46531 46532
B 159588 159589
B 6812 6813
A 1 61255
A 181715 133413
B 169115 136684
A 16494 143362
A 6822 98346
B 160916 160917
A 42195 25718
A 630 53482
B 91655 91656
A 82476 82477
B 86837 86838
A 189644 195415
B 44620 44621
B 34720 109327
B 12412 183160
B 168462 168463
A 149486 149487
B 30688 30689
B 84844 136647
A 24630 81115
B 1 185099
A 200000 169642
B 121479 121480
A 200000 78513
A 70514 70515
B 115271 115272
A 40787 116382
B 100664 103934
A 105288 65292
A 120092 150451
A 1 106920
B 198316 198317
B 108400 133707
B 1 18917
B 166158 166159
B 47085 19573
B 1 90466
B 83190 16351
B 200000 51642
B 109714 109715
B 113570 42556
B 200000 183706
B 199004 152598
A 6601 6602
A 131793 131794
B 1 88335
B 117263 117264
A 114419 90516
B 85749 85750
A 107434 68398
A 17318 17319
A 132595 188431
B 85688 180632
A 141552 141553
A 161997 161998
A 140963 140964
B 1 136516
B 69340 38830
A 98120 98121
B 97449 97450
B 116747 158084
A 30468 30469
B 131000 131001
A 97199 97200
B 1 123326
B 163059 163060
B 1 39718
B 200000 90322
B 168447 194722
B 99983 71192
B 105585 133718
B 1 168030
A 14883 164611
B 93965 199853
A 109785 150610
B 149021 181548
A 200000 41863
A 200000 34756
A 60022 60023
A 200000 129194
B 73352 134430
A 193524 193525
B 200000 26819
B 32867 133459
A 167853 167854
A 200000 188871
A 192150 192151
B 22063 90594
B 132979 90016
B 151577 77546
B 40630 40631
A 95282 95283
B 199412 199413
B 141642 88832
B 181333 140662
B 54378 184335
A 200000 81748
A 34093 174528
B 1 144531
A 175711 175712
A 64392 104059
A 200000 10219
A 84672 84673
B 3227 3228
B 80503 80504
B 70662 73935
A 172107 113996
B 200000 45707
B 68681 68682
A 959 82747
A 48410 39511
B 105836 105837
A 16244 190759
B 196548 154471
A 200000 193880
B 155397 79270
B 2934 2935
B 123394 123395
B 1 21569
A 128435 103259
B 175385 131582
A 112479 112480
B 196200 26494
A 56423 174419
A 61063 61064
B 192610 4479
B 4100 121805
B 6054 105484
B 62616 62617
B 117544 22428
B 143970 143971
A 45952 41719
A 134720 134721
A 189105 55255
B 200000 76813
A 138580 138581
B 200000 172395
B 97259 97260
B 135842 135843
A 104321 5148
B 96947 100015
B 200000 92089
B 12276 12277
B 14663 14664
A 181676 181677
B 120829 120830
A 92886 124694
B 22599 22600
B 100139 100140
A 1 24381
B 1 57239
A 154148 154149
A 137088 137089
B 131246 131247
A 50707 188302
B 97990 97991
B 1 7537
B 133228 133229
A 153293 175244
A 97128 97129
B 19379 19380
B 40416 40417
A 79304 79305
B 112335 112336
B 127255 127256
B 82422 82423
A 200000 14930
B 200000 26165
A 1 189086
B 158354 60721
B 152863 152864
A 66062 66063
A 125407 125177
B 17246 17247
B 20473 91412
B 136009 144011
B 81796 81797
B 31961 31962
B 167142 167143
A 79354 93364
B 35838 35839
A 61829 76556
B 173785 124230
B 123976 123977
A 183567 183568
B 178882 178883
B 174906 70517
B 91309 91310
B 171780 171781
A 199336 176764
A 113732 183630
B 200000 61385
A 103293 29947
A 35391 58127
A 59548 59549
B 79833 16884
B 113558 113559
B 53639 178233
A 200000 186437
B 1 105780
A 120540 120541
B 200000 3859
A 189092 37776
A 124279 124280
A 49787 49788
B 1 190705
B 1 57397
A 28475 44597
A 106113 127736
B 134144 18716
B 92791 92792
A 132377 181145
B 161118 105292
B 23157 76997
B 59382 59383
B 200000 163199
B 200000 20395
B 148220 20997
A 19878 19879
A 94991 94992
A 60077 60078
B 50001 50002
B 1 200000
A 12946 197768
A 31559 31560
B 67035 67036
B 3 199999
B 200000 80045
B 3324 3325
A 2538 85036
A 77551 77552
A 1 174136
A 200000 37452
A 47649 15032
A 93532 55172
A 62862 62863
B 113743 120639
A 88306 111481
B 93541 93542
A 178386 5510
A 28938 28939
A 72068 14558
B 24582 24583
B 39011 51773
B 190498 190499
B 76712 76713
A 45600 45601
B 21966 54600
A 200000 97
A 181455 181456
A 143704 143705
A 144470 144471
B 58771 58772
A 121217 194266
B 141771 141772
A 187079 150628
A 1 61197
A 82159 82160
B 200000 150726
B 46255 46256
A 130370 130371
B 25749 25750
B 152268 18736
B 196534 196535
B 200000 145755
B 131348 123791
A 170801 140266
B 200000 124424
B 200000 49128
A 97076 16199
B 1 46964
B 134125 134126
A 170138 170139
B 136244 136245
A 97538 97539
B 13948 114390
A 190387 51818
A 7182 7183
A 22950 22951
A 105051 105052
B 1 116078
A 142050 142051
B 1 94925
B 64753 141012
A 200000 178401
A 41532 10926
B 1 3358
A 142142 142143
B 163028 163029
A 139466 24739
B 200000 194097
A 165488 165489
A 34703 34704
B 1 150740
A 200000 163000
A 43963 190262
A 63035 139368
B 99772 188903
B 200000 193554
A 87310 87311
B 51162 51163
B 118835 141864
A 130984 51224
A 152469 89223
B 109915 109916
B 200000 182034
A 127780 127781
B 143838 143839
A 3526 3527
B 143868 143869
A 174480 174481
B 126858 126859
B 111982 82856
B 56120 56121
A 163834 80740
A 165230 165231
B 164138 84186
A 104558 104559
A 186589 186590
B 130602 154487
A 200000 140524
A 180375 117503
A 28927 28928
A 200000 58690
A 198965 198966
A 55381 55382
A 200000 1885
B 107822 107823
A 195591 195592
B 82046 157082
A 77581 117819
B 200000 163776
A 141995 141996
A 165816 52619
A 492 493
B 17630 128750
A 142210 114346
B 186262 117078
B 76056 76057
B 66663 66664
B 197523 104529
B 23911 102279
A 83977 83978
B 38056 38057
A 26758 26759
A 92663 174049
A 138230 138231
A 200000 10561
A 64856 64857
A 16755 5397
B 120148 157869
A 200000 55399
B 60157 60158
A 149193 149194
B 1 111246
B 1 99092
B 125518 125519
A 70850 70851
A 164358 21982
B 119485 119486
A 178923 54673
A 185803 185804
B 158217 122153
A 72322 72323
B 1 149836
B 161338 161339
A 41746 41747
A 48716 48717
B 52273 52274
A 12458 34212
A 9482 9483
A 197119 188886
B 130838 180859
A 1 199999
B 192972 192973
A 83497 49677
B 22448 22449
B 87397 55902
A 112826 105564
B 84196 88155
A 200000 170529
B 171182 171183
A 43383 43384
B 61088 152319
B 156031 102243
B 24855 24856
B 94017 169619
A 1 117209
A 145769 145770
A 8298 143606
A 6563 29740
A 79998 20905
B 1 10814
A 151493 151494
A 152748 95989
B 180163 180164
A 143782 3173
B 1 17
B 51556 51557
B 142622 146704
B 30943 30944
B 38844 38845
B 48534 154050
B 86528 172556
A 138214 138215
A 182896 182897
B 162152 38758
B 1 159825
B 50170 50171
B 39275 39276
B 187686 54758
A 62460 115372
A 8112 8113
B 81433 182333
B 200000 68032
B 107574 134177
B 176870 176871
A 157794 157795
B 152705 152706
A 191166 115754
A 181862 181863
A 83957 83958
A 200000 124099
A 195276 124973
A 46248 138140
B 152945 152946
B 99312 99313
B 154176 154177
B 140535 73775
B 168492 20872
A 132791 132792
B 196497 46744
B 192747 54836
B 54317 54318
B 12226 173057
B 1 65377
B 2 199999
A 85893 85894
B 126074 126075
B 140456 140457
B 138244 138245
B 190462 136112
A 3715 3716
A 100005 100006
B 36102 101932
A 200000 90523
A 69348 199747
A 108766 108767
B 141452 163430
A 153328 7985
B 156577 153629
A 200000 186626
A 179111 186648
B 29649 174707
A 145423 34394
A 3 199999
B 172185 174088
A 200000 1537
A 136981 123769
A 200000 98592
A 76289 76290
A 197001 75929
A 164479 164480
A 82107 69663
A 103953 61179
A 195648 195649
B 187792 123632
B 1 81833
A 28458 13918
B 13681 10132
B 69835 69836
A 134513 134514
B 1 140067
B 33608 33609
B 1 189773
A 83384 101548
B 1 2
A 82878 82879
B 97489 97490
B 90573 25446
A 127539 170105
B 1 86314
A 200000 137686
B 200000 100990
B 92098 4993
A 106316 106317
A 178567 178568
A 195431 195432
A 60435 116994
B 6612 156132
A 102482 102483
B 170015 170016
A 174777 165180
A 199999 200000
B 162182 162183
A 82860 54314
A 87745 87746
B 2986 2987
B 125106 106692
B 200000 137413
A 1 62535
A 184859 12833
B 1 63931
B 158860 96540
A 31785 31786
B 181837 87102
A 10495 10496
A 158717 13347
B 10092 10093
B 32161 101915
A 168502 187933
A 200000 58842
B 112237 85846
B 32728 32729
B 1 60570
B 192369 192605
A 200000 135255
B 20850 190559
A 34285 34286
A 136344 136345
B 1 147389
A 94209 94210
A 158479 158480
A 1 50416
A 199882 199883
B 51429 51430
B 2698 14978
A 57361 86491
A 11441 11442
B 168442 168443
B 126465 187841
B 1 43490
B 157737 65678
A 1 31743
A 73629 73630
B 133544 133545
B 80991 24072
B 22579 186446
B 47378 85890
A 108242 108243
B 88166 126872
A 200000 6122
A 44849 128917
A 148695 86024
B 115013 143922
A 3 199999
B 103441 103442
A 126232 67524
A 200000 109205
B 99727 185826
A 72655 72656
B 23849 28475
A 4287 4288
B 89796 89797
B 200000 21240
B 77128 88504
A 74677 68818
B 94186 94187
A 1 128379
A 185389 42830
A 84906 109983
A 145388 168566
A 111666 111667
A 1 77444
A 200000 41867
B 62773 62774
A 140306 140307
B 78068 57927
A 47146 34112
B 18104 151410
B 1 164223
A 10453 192902
B 135422 135423
B 53458 53459
A 71354 71355
A 3 200000
B 85410 85411
A 2 199999
A 1 15918
A 28265 180325
B 18984 39852
B 108906 108907
A 1 50823
A 200000 77168
A 41066 41067
A 200000 99324
A 21773 21774
A 66770 66771
A 82746 122337
A 148217 83428
A 65594 65595
B 178625 178626
B 102081 102082
B 1 98162
A 185379 188144
A 58554 155984
B 23592 23593
A 102179 102180
A 3277 172495
A 200000 15673
A 152361 152362
B 178451 178452
A 200000 78431
B 95391 108835
B 85573 85574
A 173551 173552
A 143935 176367
A 200000 155031
A 103250 103251
A 41966 41967
A 49892 49893
B 120121 114616
B 116896 48827
A 87596 87597
B 200000 92883
B 37980 37981
B 1 2
B 200000 67104
B 93997 93998
B 200000 110043
B 189760 189761
A 1 89945
A 1 134919
A 12229 12230
B 124372 124373
A 184392 69131
B 200000 71049
A 41216 131548
B 32435 32436
B 52378 55159
B 121572 158838
B 15784 15785
A 89538 40036
B 143709 143710
B 121066 98422
B 1 75092
B 1 116447
A 1 93828
B 188639 75447
A 1 122939
A 117560 117561
A 91604 127431
B 55132 120681
A 197548 138915
B 7823 137336
B 169596 140538
B 1 105771
B 200000 32236
B 30382 153970
A 200000 165007
B 175269 190465
A 200000 162754
A 1 78697
A 181244 181245
B 1 10048
B 53034 53035
A 1 115340
B 18788 65589
B 66414 66415
B 64956 64957
A 99669 13780
B 39229 39230
A 140883 140884
B 194202 142133
A 160315 114760
A 81344 121519
A 140597 140598
A 1 187028
A 1 128469
A 81479 11719
A 200000 14608
A 73729 73730
B 2387 79318
A 29609 32126
B 187246 187247
A 92708 188263
B 149437 149438
A 1 3
A 134024 33611
A 149492 1941
A 156597 156598
B 61448 61449
A 178402 178403
B 116364 116365
B 8474 108472
A 133874 133875
B 1 3
B 65473 65474
A 109675 109676
B 200000 112512
A 69741 69742
B 31315 104140
A 7704 7705
A 138244 138245
A 39189 39190
A 200000 149451
A 62404 93996
B 91859 171888
B 59514 180199
B 33079 131892
A 161382 161383
B 200000 107427
A 1 190666
B 200000 133265
B 7088 7089
A 30976 30977
B 200000 62454
A 25045 25046
A 200000 117882
B 197204 99781
B 94095 94096
A 8112 131773
B 83944 158302
A 200000 16684
A 115328 46893
B 184028 92575
A 65680 14479
A 200000 128481
B 70259 5504
A 172537 172538
A 67955 191753
A 77979 167721
B 42537 42538
B 200000 34517
A 149814 149815
A 200000 57357
A 117213 22432
A 200000 147468
B 173938 173939
B 167820 167821
B 46890 196684
A 79624 79625
A 111691 111692
A 165485 165486
A 123227 125978
A 170167 138167
B 1 1487
B 59068 59069
B 1 136841
B 94194 94195
A 77329 89600
B 67489 9021
A 154937 123888
A 1 102748
A 88058 198571
A 48554 90455
B 12377 12378
A 171779 98050
B 200000 188913
A 7485 7486
A 1 142505
B 1 35167
A 1 94778
A 144337 144338
B 31461 27666
B 143214 172365
B 200000 36839
B 152772 191356
A 1 33869
B 11569 148332
B 90442 90443
A 1 84630
A 105845 105846
B 1 185948
A 159090 82613
A 57887 172691
A 55970 47148
A 115736 115737
A 101620 101621
B 1 154658
A 47946 47947
A 35302 146089
A 32931 8422
A 16450 16451
B 159990 142073
A 139345 139346
B 196696 21913
B 17248 35257
B 103453 103454
A 159972 159973
B 44482 92584
B 173730 173731
B 71223 71224
A 195571 195572
B 56050 56051
A 178201 70412
B 5771 5772
A 1 5370
B 84595 84596
B 196782 196783
B 187340 100027
B 45959 45960
B 1 200000
A 166833 166834
A 85269 85270
B 110158 110159
B 1 3
A 54488 54489
A 22301 38434
B 53145 53146
A 200000 106974
B 160312 160313
A 139101 139102
B 150946 150947
B 1 151147
B 141462 141463
B 113166 187370
A 1 194204
A 62923 199488
B 123210 123211
A 70874 182447
B 112425 162929
B 121825 143526
B 50587 50588
B 111654 111655
A 184085 184086
A 1 118149
A 1 156814
A 10998 10999
A 58030 58031
B 93450 134154
B 163691 163692
A 199690 199691
A 144088 99961
B 1 124581
A 93581 199883
A 42739 87677
A 168684 181075
B 198573 17066
A 110450 110451
A 77994 77995
B 13603 13604
A 36831 36832
B 200000 58006
B 86252 86253
A 3046 3047
A 63320 63321
A 200000 3443
B 121416 138912
B 107138 180101
B 97663 97664
A 1 37471
A 117855 155400
B 39720 39721
A 64136 130226
B 97075 51883
A 1 164495
A 16925 6324
B 51342 22190
A 11929 11930
B 91703 91704
A 1 111614
B 186552 186553
A 95350 95351
B 92461 56423
B 41813 41814
A 1 130141
B 28386 163118
A 138907 138908
A 152179 152180
A 170103 170104
B 13223 63353
B 200000 37259
B 20955 135968
B 1 60484
B 187027 177944
B 35026 65753
A 187160 71512
A 190565 199642
B 59023 59024
B 199999 200000
A 187380 187381
A 163607 163608
A 200000 7938
B 136252 136253
B 80963 80964
A 37226 86177
B 1 11503
B 37174 37175
A 96770 94760
A 109954 7936
B 71961 71962
B 121085 121086
B 120948 120949
A 70261 169901
A 183587 183588
A 1 193947
A 101162 101163
B 75683 75684
B 2088 119183
A 86259 174284
A 97476 55360
B 1 3844
B 200000 24091
A 61250 61251
B 12351 114121
B 1 9102
B 186357 42980
B 60195 106155
B 35868 34876
A 164026 164027
B 157876 157877
B 171674 174608
B 141514 152407
B 145470 8877
A 1 64570
B 40180 40181
B 171731 162161
A 148305 148306
A 200000 37241
A 187475 187476
A 98862 98863
B 179140 179141
A 128631 128632
A 200000 21777
B 173314 173315
A 49139 66731
B 131110 131111
A 116416 116417
B 186981 160977
A 1 76388
A 119113 120160
A 70239 158462
B 121968 121969
B 114230 83075
A 130236 185409
B 123556 123557
B 58162 126024
A 158341 158342
A 190864 190865
B 190309 142599
B 69905 29070
B 156707 132248
A 54404 146908
A 197291 197292
A 1 77228
A 183821 74321
A 31026 106180
B 124647 91917
A 183788 182916
A 1 62536
B 192288 192289
A 47843 159132
A 198581 94543
B 158111 33791
A 34795 34796
A 141479 124404
A 159249 159250
A 29361 29362
A 1 145817
B 95064 62923
A 19219 19220
B 160845 160846
B 181812 25879
B 30332 30333
A 200000 38842
B 122291 122292
A 145330 145331
A 61537 99476
A 45349 81367
B 68325 68326
B 1 143818
B 200000 49357
B 1 16865
A 1 19757
B 56835 56836
A 42122 42123
A 43625 43626
A 160544 160545
B 1 126596
A 147329 147330
B 200000 11228
A 200000 105288
A 100990 73221
A 121779 192832
A 99470 68455
A 190421 98920
B 165048 124682
A 50209 130647
B 69605 163284
A 200000 42602
A 142297 55894
A 1556 1557
B 186874 186875
B 11689 11690
A 196811 196812
A 163678 163679
B 180636 180637
B 2367 2368
A 108447 161087
A 37636 37637
A 200000 83037
A 1 23041
A 199886 183993
A 18230 18231
A 49659 12359
B 29984 113784
B 185967 185968
A 132308 108506
A 1 78965
B 91030 91031
A 1 98828
A 183411 176628
B 1 4389
B 190163 100763
A 15245 15246
A 77284 68686
B 200000 14292
B 25180 25181
B 64302 164753
B 51999 52000
A 57722 57723
A 102700 102701
A 1 14200
B 141767 141768
B 28 29
A 3461 100577
B 44502 44503
B 112288 82398
B 97315 97316
A 72131 152031
B 200000 191335
B 1 104317
A 78174 78175
B 95202 95203
B 1 80917
A 110354 110355
B 30477 30478
A 124171 103000
A 148309 148310
A 152985 152986
A 108713 108714
B 1 23082
A 199999 200000
B 100959 100960
A 182423 103506
A 200000 159969
B 185469 23965
B 200000 104059
A 1 89434
A 111336 25860
B 169314 34634
B 94149 94150
A 18908 50036
B 164992 164993
A 29585 92603
A 135515 122031
B 90524 90525
B 200000 166881
B 78467 18068
B 133936 36540
A 80649 80650
B 189967 157046
B 146704 186558
A 48689 186682
B 86557 87386
B 9499 164732
B 31500 31501
A 44172 44173
A 170195 170196
A 52846 165426
A 25367 25368
A 200000 118344
B 131844 131845
A 183597 183598
B 110756 6987
B 2 3
B 132811 132812
A 58865 58866
A 200000 46108
A 135880 137695
A 193338 193339
A 17529 140178
A 9866 122628
A 200000 73573
A 173112 173113
B 57313 57314
A 23697 23698
A 51067 51068
A 164929 164930
B 162152 162153
A 94801 17411
B 48852 48853
B 47944 162452
A 81962 101723
A 1 42741
B 114144 114145
B 92056 92057
A 64214 64215
A 148004 148005
A 173940 173941
B 200000 127769
B 12397 12398
B 50948 50949
B 127687 127688
A 103993 69169
B 1 83291
A 200000 184641
B 73580 73581
A 133978 134340
B 69900 150511
A 52083 52084
A 138510 105572
A 100297 100298
B 11783 11784
B 128926 82197
A 128212 128213
A 78139 78140
A 200000 182089
A 77962 77963
B 118946 108774
A 195090 25868
A 128561 128562
A 64852 123134
A 10708 80993
B 95850 171655
B 90441 144174
B 122533 112451
A 70171 70172
A 21289 21290
A 145368 145369
A 193001 182572
A 149195 10392
B 63389 123359
A 1 118439
B 105276 76346
A 121187 88249
A 140679 148263
B 1 116469
B 59381 59382
B 49348 170468
B 113893 113894
A 192806 192807
A 184830 103663
B 180906 180907
B 173908 173909
A 62469 62470
B 132995 132996
A 93136 7124
B 102583 148521
A 1 114258
B 89748 123719
B 1 120959
A 165612 49170
B 157542 157543
A 137887 137888
B 196234 77627
A 1 117981
B 137884 137885
B 34341 34342
B 25194 78033
A 96628 96629
B 6396 6397
B 162578 156252
A 50060 74122
B 23491 23492
B 1 170112
B 136669 136670
A 125994 125995
B 59338 112396
B 5089 196133
A 200000 159959
B 26946 26947
A 158828 151441
B 109864 116891
B 31641 31642
A 84833 84834
B 200000 3012
A 117989 65753
B 59553 33385
B 1 66132
B 1 153644
A 110977 151255
A 95799 95800
B 62803 59497
B 58284 25184
A 11289 90311
B 114545 114546
B 166610 195300
B 24182 24183
B 132854 132855
A 177539 177540
A 200000 128964
A 149230 180664
B 189101 190446
B 97582 97583
A 1 145182
B 147730 2966
A 1 137239
B 1 26303
A 41032 66176
A 156531 61028
B 162303 162304
B 61338 61339
A 51748 28219
B 53173 170235
A 107370 107371
A 1 60585
B 187047 187048
B 4867 4868
A 139123 139124
B 155980 97417
B 140018 166228
A 190759 190760
A 166653 17912
A 73562 61525
A 129678 129679
A 47540 47541
A 6253 6254
A 96803 89106
B 155242 84822
A 167414 167415
B 183562 169779
B 1 149540
A 17691 17692
A 63223 63224
A 155830 155831
B 193196 146939
B 40556 40557
A 188751 188752
B 88409 88410
B 160790 160791
B 131876 131877
A 131503 15253
B 85827 163968
A 149751 149752
B 11497 116529
B 159128 159129
B 121980 35583
A 111296 111297
A 1 15018
B 113297 193224
A 53018 168290
B 41149 41150
B 1 70949
A 43851 86956
B 154396 154397
B 134157 148666
A 25385 46771
A 84154 84854
A 1 157642
B 24933 24934
A 35532 35533
A 200000 136375
A 187767 123856
B 20813 91726
A 199166 37483
B 22383 22384
A 22820 88832
A 2522 2523
B 10485 34465
A 110047 184345
A 86428 86429
B 130548 130549
B 199999 200000
A 25703 138998
B 103852 169803
A 1 35164
A 1 69575
A 1 129566
B 37312 140780
B 200000 177589
A 191172 82670
B 101805 101806
B 123114 123115
B 1 148855
A 123659 123660
B 172160 172161
A 51500 153009
B 125937 111521
B 11706 11707
B 92425 92426
B 162559 162560
B 162695 119902
A 44937 112563
B 1 67549
B 70583 70584
B 200000 69183
B 1 90820
B 94612 94613
A 106785 106786
B 2279 2280
A 121728 184975
B 22806 185652
A 176936 135531
A 29904 180505
B 7311 169926
A 154419 154420
A 187337 132210
A 1 171530
A 1 45222
B 55595 89852
A 54139 54140
A 180952 152700
B 140442 153981
A 113325 113326
B 2 3
B 1 175243
B 128291 128292
B 108212 34703
B 2 3
A 196685 96779
A 127147 127148
B 41527 41528
A 174241 171843
B 1 199365
A 63005 80617
A 107274 155836
A 2071 161925
B 125007 125008
B 170327 157503
B 123155 123156
B 1 113332
B 1 199439
A 36143 189783
B 157495 161637
A 1 83823
B 4170 4171
A 158944 102173
A 175727 175728
B 73151 191865
B 109712 5610
B 87498 115029
A 83606 83607
B 31199 31200
A 1 200000
B 37341 37342
A 154156 65917
A 45046 45047
A 200000 4293
A 37982 186243
A 136547 136548
B 160282 160283
B 97060 97061
A 74662 74663
A 92092 92093
B 180808 180809
A 200000 78443
B 109835 25584
B 145328 145329
B 64581 64582
A 24519 176560
A 98455 72738
B 76953 158939
A 1 104436
A 186273 186274
B 409 7889
A 60630 60631
B 63942 63943
B 13703 13704
A 62520 100387
A 15771 117721
B 43041 58226
B 14812 14813
B 200000 3618
A 161414 161415
A 566 55863
A 17412 17413
